YEAR,DISTRICT,TRAFFIC_AREAS,STREET_NO,TIME_SHARING,AREA,S_ROADSIDE_SHELF,S_ROADSIDE_PARKING,S_OUTSIDE,S_BUILDING,D_LEGAL_SHELF,D_LEGAL_PARKING,D_LEGAL_OTHER,D_ILLEGAL,D_OUTSIDE,D_BUILDING
111,19,002,009,09,19002009,0,0,0,0,0,0,0,0,0,0
111,19,002,009,10,19002009,0,0,0,0,0,0,0,0,0,0
111,19,002,009,11,19002009,0,0,0,0,0,0,0,0,0,0
111,19,002,009,12,19002009,0,0,0,0,0,0,0,0,0,0
111,19,002,009,13,19002009,0,0,0,0,0,0,0,0,0,0
111,19,002,009,17,19002009,0,0,0,0,0,0,0,0,0,0
111,19,002,009,18,19002009,0,0,0,0,0,0,0,0,0,0
111,19,002,009,19,19002009,0,0,0,0,0,0,0,0,0,0
111,19,002,009,20,19002009,0,0,0,0,0,0,0,0,0,0
111,19,002,009,21,19002009,0,0,0,0,0,0,0,0,0,0
111,19,002,010,09,19002010,0,0,0,0,0,0,0,0,0,0
111,19,002,010,10,19002010,0,0,0,0,0,0,0,0,0,0
111,19,002,010,11,19002010,0,0,0,0,0,0,0,0,0,0
111,19,002,010,12,19002010,0,0,0,0,0,0,0,0,0,0
111,19,002,010,13,19002010,0,0,0,0,0,0,0,0,0,0
111,19,002,010,17,19002010,0,0,0,0,0,0,0,0,0,0
111,19,002,010,18,19002010,0,0,0,0,0,0,0,0,0,0
111,19,002,010,19,19002010,0,0,0,0,0,0,0,0,0,0
111,19,002,010,20,19002010,0,0,0,0,0,0,0,0,0,0
111,19,002,010,21,19002010,0,0,0,0,0,0,0,0,0,0
111,19,002,011,09,19002011,0,0,0,0,0,0,0,0,0,0
111,19,002,011,10,19002011,0,0,0,0,0,0,0,0,0,0
111,19,002,011,11,19002011,0,0,0,0,0,0,0,0,0,0
111,19,002,011,12,19002011,0,0,0,0,0,0,0,0,0,0
111,19,002,011,13,19002011,0,0,0,0,0,0,0,0,0,0
111,19,002,011,17,19002011,0,0,0,0,0,0,0,0,0,0
111,19,002,011,18,19002011,0,0,0,0,0,0,0,0,0,0
111,19,002,011,19,19002011,0,0,0,0,0,0,0,0,0,0
111,19,002,011,20,19002011,0,0,0,0,0,0,0,0,0,0
111,19,002,011,21,19002011,0,0,0,0,0,0,0,0,0,0
111,19,002,012,09,19002012,0,0,0,0,0,0,0,0,0,0
111,19,002,012,10,19002012,0,0,0,0,0,0,0,0,0,0
111,19,002,012,11,19002012,0,0,0,0,0,0,0,0,0,0
111,19,002,012,12,19002012,0,0,0,0,0,0,0,0,0,0
