YEAR,DISTRICT,TRAFFIC_AREAS,STREET_NO,TIME_SHARING,AREA,S_ROADSIDE,S_OUTSIDE,D_LEGAL_MEDIUM,D_LEGAL_LARGE,D_LEGAL_TRUCK,D_LEGAL_OTHER,D_ILLEGAL_MEDIUM,D_ILLEGAL_LARGE,D_ILLEGAL_TRUCK,D_ILLEGAL_OTHER,D_OUTSIDE_MEDIUM,D_OUTSIDE_LARGE,D_OUTSIDE_TRUCK,D_OUTSIDE_OTHER,interpolation
109,3,1,27,18,3001027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,27,19,3001027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,27,20,3001027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,27,21,3001027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,28,9,3001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,28,10,3001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,28,11,3001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,28,12,3001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,28,13,3001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,28,17,3001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,28,18,3001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,28,19,3001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,28,20,3001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,28,21,3001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,29,9,3001029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,29,10,3001029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,1,29,11,3001029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
