YEAR,DISTRICT,TRAFFIC_AREAS,STREET_NO,TIME_SHARING,AREA,S_ROADSIDE,S_OUTSIDE,D_LEGAL_MEDIUM,D_LEGAL_LARGE,D_LEGAL_TRUCK,D_LEGAL_OTHER,D_ILLEGAL_MEDIUM,D_ILLEGAL_LARGE,D_ILLEGAL_TRUCK,D_ILLEGAL_OTHER,D_OUTSIDE_MEDIUM,D_OUTSIDE_LARGE,D_OUTSIDE_TRUCK,D_OUTSIDE_OTHER
111,18,004,006,21,18004006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,007,09,18004007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,007,10,18004007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,007,11,18004007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,007,12,18004007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,007,13,18004007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,007,17,18004007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,007,18,18004007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,007,19,18004007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,007,20,18004007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,007,21,18004007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,008,09,18004008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,008,10,18004008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,008,11,18004008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,008,12,18004008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,008,13,18004008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,008,17,18004008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,008,18,18004008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,008,19,18004008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,008,20,18004008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,008,21,18004008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,009,09,18004009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,009,10,18004009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,009,11,18004009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,009,12,18004009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,009,13,18004009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,009,17,18004009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,009,18,18004009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,009,19,18004009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,009,20,18004009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,009,21,18004009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,010,09,18004010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,010,10,18004010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,010,11,18004010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,010,12,18004010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,010,13,18004010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,010,17,18004010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,010,18,18004010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,010,19,18004010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,010,20,18004010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,010,21,18004010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,011,09,18004011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,011,10,18004011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,011,11,18004011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,011,12,18004011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,011,13,18004011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,011,17,18004011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,011,18,18004011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,011,19,18004011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,011,20,18004011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,011,21,18004011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,012,09,18004012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,012,10,18004012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,012,11,18004012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,012,12,18004012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,012,13,18004012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,012,17,18004012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,012,18,18004012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,012,19,18004012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,012,20,18004012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,012,21,18004012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,013,09,18004013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,013,10,18004013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,013,11,18004013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,013,12,18004013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,013,13,18004013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,013,17,18004013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,013,18,18004013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,013,19,18004013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,013,20,18004013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,013,21,18004013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,014,09,18004014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,014,10,18004014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,014,11,18004014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,014,12,18004014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,014,13,18004014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,014,17,18004014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,014,18,18004014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,014,19,18004014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,014,20,18004014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,014,21,18004014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,015,09,18004015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,015,10,18004015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,015,11,18004015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,015,12,18004015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,015,13,18004015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,015,17,18004015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,015,18,18004015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,015,19,18004015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,015,20,18004015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,015,21,18004015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,016,09,18004016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,016,10,18004016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,016,11,18004016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,016,12,18004016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,016,13,18004016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,016,17,18004016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,016,18,18004016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,016,19,18004016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,016,20,18004016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,016,21,18004016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,017,09,18004017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,017,10,18004017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,017,11,18004017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,017,12,18004017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,017,13,18004017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,017,17,18004017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,017,18,18004017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,017,19,18004017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,017,20,18004017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,017,21,18004017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,018,09,18004018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,018,10,18004018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,018,11,18004018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,018,12,18004018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,018,13,18004018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,018,17,18004018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,018,18,18004018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,018,19,18004018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,018,20,18004018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,018,21,18004018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,019,09,18004019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,019,10,18004019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,019,11,18004019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,019,12,18004019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,019,13,18004019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,019,17,18004019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,019,18,18004019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,019,19,18004019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,019,20,18004019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,019,21,18004019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,020,09,18004020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,020,10,18004020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,020,11,18004020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,020,12,18004020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,020,13,18004020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,020,17,18004020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,020,18,18004020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,020,19,18004020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,020,20,18004020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,020,21,18004020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,021,09,18004021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,021,10,18004021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,021,11,18004021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,021,12,18004021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,021,13,18004021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,021,17,18004021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,021,18,18004021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,021,19,18004021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,021,20,18004021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,021,21,18004021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,022,09,18004022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,022,10,18004022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,022,11,18004022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,022,12,18004022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,022,13,18004022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,022,17,18004022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,022,18,18004022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,022,19,18004022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,022,20,18004022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,022,21,18004022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,023,09,18004023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,023,10,18004023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,023,11,18004023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,023,12,18004023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,023,13,18004023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,023,17,18004023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,023,18,18004023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,023,19,18004023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,023,20,18004023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,023,21,18004023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,024,09,18004024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,024,10,18004024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,024,11,18004024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,024,12,18004024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,024,13,18004024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,024,17,18004024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,024,18,18004024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,024,19,18004024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,024,20,18004024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,024,21,18004024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,025,09,18004025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,025,10,18004025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,025,11,18004025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,025,12,18004025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,025,13,18004025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,025,17,18004025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,025,18,18004025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,025,19,18004025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,025,20,18004025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,025,21,18004025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,026,09,18004026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,026,10,18004026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,026,11,18004026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,026,12,18004026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,026,13,18004026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,026,17,18004026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,026,18,18004026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,026,19,18004026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,026,20,18004026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,026,21,18004026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,027,09,18004027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,027,10,18004027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,027,11,18004027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,027,12,18004027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,027,13,18004027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,027,17,18004027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,027,18,18004027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,027,19,18004027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,027,20,18004027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,027,21,18004027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,028,09,18004028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,028,10,18004028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,028,11,18004028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,028,12,18004028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,028,13,18004028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,028,17,18004028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,028,18,18004028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,028,19,18004028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,028,20,18004028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,028,21,18004028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,029,09,18004029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,029,10,18004029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,029,11,18004029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,029,12,18004029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,029,13,18004029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,029,17,18004029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,029,18,18004029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,029,19,18004029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,029,20,18004029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,029,21,18004029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,030,09,18004030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,030,10,18004030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,030,11,18004030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,030,12,18004030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,030,13,18004030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,030,17,18004030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,030,18,18004030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,030,19,18004030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,030,20,18004030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,030,21,18004030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,031,09,18004031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,031,10,18004031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,031,11,18004031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,031,12,18004031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,031,13,18004031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,031,17,18004031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,031,18,18004031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,031,19,18004031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,031,20,18004031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,031,21,18004031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,032,09,18004032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,032,10,18004032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,032,11,18004032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,032,12,18004032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,032,13,18004032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,032,17,18004032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,032,18,18004032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,032,19,18004032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,032,20,18004032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,032,21,18004032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,033,09,18004033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,033,10,18004033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,033,11,18004033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,033,12,18004033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,033,13,18004033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,033,17,18004033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,033,18,18004033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,033,19,18004033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,033,20,18004033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,033,21,18004033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,034,09,18004034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,034,10,18004034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,034,11,18004034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,034,12,18004034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,034,13,18004034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,034,17,18004034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,034,18,18004034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,034,19,18004034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,034,20,18004034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,034,21,18004034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,035,09,18004035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,035,10,18004035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,035,11,18004035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,035,12,18004035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,035,13,18004035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,035,17,18004035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,035,18,18004035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,035,19,18004035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,035,20,18004035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,035,21,18004035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,036,09,18004036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,036,10,18004036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,036,11,18004036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,036,12,18004036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,036,13,18004036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,036,17,18004036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,036,18,18004036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,036,19,18004036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,036,20,18004036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,004,036,21,18004036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,005,001,09,18005001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,005,001,10,18005001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,005,001,11,18005001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,005,001,12,18005001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,005,001,13,18005001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,005,001,17,18005001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,005,001,18,18005001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,005,001,19,18005001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,005,001,20,18005001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,005,001,21,18005001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,005,002,09,18005002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
